200	application/pdf	517317	https://www.ilo.org/media/336021/download
200	text/html; charset=utf-8	45992	https://www.ilo.org/publications/diagnostic-and-exposure-criteria-occupational-diseases-guidance-notes-0
200	application/pdf	4862789	https://www.ilo.org/sites/default/files/2024-07/wcms_836362.pdf
200	text/html;charset=UTF-8	98192	https://www.in.gov.br/en/web/dou/-/portaria-conjunta-mps/inss-n-13-de-23-de-marco-de-2026-694778266
200	text/html;charset=UTF-8	86127	https://www.in.gov.br/en/web/dou/-/portaria-conjunta-mps/inss-n-14-de-23-de-marco-de-2026-694772597
200	text/html;charset=UTF-8	89478	https://www.in.gov.br/en/web/dou/-/portaria-conjunta-mps/inss-n-15-de-23-de-marco-de-2026-694780534
200	text/html;charset=UTF-8	86134	https://www.in.gov.br/en/web/dou/-/portaria-conjunta-mps/inss-n-43-de-18-de-setembro-de-2026-733208414
200	text/html;charset=UTF-8	816244	https://www.in.gov.br/en/web/dou/-/portaria-gm/ms-n-1.999-de-27-de-novembro-de-2023-526629116
200	text/html;charset=UTF-8	1145364	https://www.in.gov.br/en/web/dou/-/portaria-gm/ms-n-5.674-de-1-de-novembro-de-2024-594040700
403	text/html; charset=utf-8	10593	https://www.in.gov.br/materia/-/asset_publisher/Kujrw0TZC2Mb/content/id/30050742/do1-2014-01-30-portaria-interministerial-n-1-de-27-de-janeiro-de-2014-30050738
200	text/html;charset=UTF-8	98001	https://www.in.gov.br/web/dou/-/portaria-conjunta-dpmf/inss-n-19-de-31-de-marco-de-2026-*-698610961
200	text/html;charset=UTF-8	87445	https://www.in.gov.br/web/dou/-/portaria-conjunta-pres/inss/srgps/mps-n-66-de-14-de-julho-de-2026-719260532
200	application/pdf	313859	https://www.justica.pr.gov.br/sites/default/arquivos_restritos/files/documento/2019-08/2016relatoriotorturasptpt.pdf
200	text/html;charset=UTF-8	1006	https://www.lexml.gov.br/urn/urn:lex:br:supremo.tribunal.federal
200	application/pdf	1986933	https://www.mds.gov.br/webarquivos/legislacao/assistencia_social/portarias/2015/portaria_conjunta_INSS_2_2015_BPC.pdf
200	text/html;charset=UTF-8	154148	https://www.nahora.df.gov.br/instituto-nacional-do-seguro-social-inss
200	application/pdf	7245406	https://www.ohchr.org/sites/default/files/Documents/Publications/MinnesotaProtocol.pdf
